Gamma Ray,Resistivity,Neutron Porosity,Density,Sonic P,Sonic S,Depth,Facies
107.509,5.0605,0.1685,2.5717,79.88007911,153.0475991,5413.5,
110.2191,5.3543,0.1548,2.5754,79.16310498,151.1136263,5414,
115.1913,5.5193,0.1633,2.5633,79.44849459,149.1513032,5414.5,
112.7877,5.5835,0.1639,2.5584,79.18954194,148.426947,5415,
102.1832,5.5979,0.1577,2.5627,77.71298574,147.0894676,5415.5,
94.0061,5.5795,0.1695,2.5553,76.9500396,145.288024,5416,
97.7294,5.587,0.1591,2.5446,78.18262062,147.8800585,5416.5,
107.0848,5.605,0.1505,2.5427,79.71844702,150.5409914,5417,
113.4004,5.6643,0.1425,2.5401,80.62152553,152.0428152,5417.5,
115.5448,5.8211,0.148,2.5375,80.16250075,149.6473763,5418,
113.4475,5.9086,0.1493,2.5372,79.66377243,148.4204721,5418.5,
111.9393,5.8513,0.1464,2.5422,79.48125477,148.7252121,5419,
115.1678,5.7362,0.1496,2.5473,79.91293852,149.674717,5419.5,
114.9792,5.6934,0.1485,2.5399,80.4461327,150.8360857,5420,
116.4167,5.6454,0.1523,2.5378,80.76817109,151.2021016,5420.5,
122.6144,5.5169,0.1564,2.5489,81.28563353,152.194862,5421,
123.3685,5.3046,0.1661,2.5454,82.11969642,153.8740997,5421.5,
121.0591,5.1639,0.1605,2.5335,83.20042492,157.2732843,5422,
114.8614,5.1686,0.1552,2.5401,82.57566992,157.3944763,5422.5,
111.303,5.2726,0.1669,2.5502,80.58074452,152.2835351,5423,
114.9557,5.3914,0.1633,2.5549,80.38841497,151.3620264,5423.5,
121.177,5.3849,0.1702,2.5683,80.27749615,150.4289947,5424,
123.3685,5.3974,0.1554,2.5859,79.89959632,151.120315,5424.5,
116.0162,5.474,0.1521,2.5952,78.30102566,148.9210719,5425,
109.1821,5.5502,0.1544,2.5933,77.27144058,146.8793315,5425.5,
109.2529,5.5876,0.1591,2.5871,77.27553199,146.1307878,5426,
111.9157,5.6068,0.1496,2.5767,78.35245057,148.4308801,5426.5,
112.9055,5.6387,0.1685,2.5649,78.61473113,147.0314046,5427,
117.0059,5.6674,0.1613,2.5529,79.84791518,149.0301078,5427.5,
124.7353,5.5359,0.1621,2.5445,81.53936749,151.9187933,5428,
126.3378,5.152,0.1675,2.5477,82.91201576,155.8609488,5428.5,
122.4966,4.4886,0.1714,2.5511,85.44171101,164.9007325,5429,
119.3624,4.1471,0.1638,2.5536,86.12946049,168.4421371,5429.5,
118.3491,4.1335,0.1587,2.5592,85.6572687,167.9513041,5430,
122.096,4.1559,0.1628,2.5623,86.00108048,168.2342336,5430.5,
122.6852,4.1574,0.1686,2.562,86.10694118,168.1160908,5431,
118.4905,4.1629,0.1867,2.5649,85.1322367,165.4217838,5431.5,
117.5479,4.1861,0.182,2.5638,85.07744191,165.6540076,5432,
117.9485,4.1921,0.1691,2.5516,85.94931776,167.7832587,5432.5,
117.9249,4.1616,0.1709,2.5396,86.6619445,168.85809,5433,
113.8717,4.101,0.1747,2.5356,86.51342707,168.7810003,5433.5,
108.5223,4.0601,0.1812,2.5447,85.36261428,167.038572,5434,
113.6596,4.0904,0.1895,2.5623,84.88938092,165.4698521,5434.5,
120.7056,4.1048,0.1806,2.5732,85.27652609,166.4640259,5435,
117.6892,4.1296,0.175,2.5809,84.41008343,165.5146391,5435.5,
108.6638,4.1526,0.1761,2.5928,82.81560102,163.2185728,5436,
102.5132,4.098,0.1775,2.5922,82.47447099,162.9983011,5436.5,
108.1689,4.0443,0.1766,2.5835,83.38110312,164.4607662,5437,
115.3563,4.0401,0.1886,2.5805,84.37990274,165.0874662,5437.5,
113.3297,4.0874,0.1742,2.5761,84.20404737,165.5137663,5438,
108.6873,4.1353,0.1806,2.5723,83.70088996,164.3007021,5438.5,
112.1514,4.1675,0.1792,2.5621,84.56237799,165.3877131,5439,
121.7661,4.1946,0.1726,2.5478,86.61980223,168.45335,5439.5,
124.6411,4.2277,0.1705,2.5396,87.2284119,169.2226102,5440,
121.7426,4.2987,0.1734,2.547,86.28903954,167.2998935,5440.5,
115.0735,4.4547,0.1841,2.5864,82.39412638,159.617202,5441,
108.8993,4.5944,0.1666,2.6025,81.05079236,158.8543787,5441.5,
112.1278,4.6375,0.1585,2.5768,82.47330796,161.2296939,5442,
117.1944,4.6739,0.1589,2.5746,83.0890831,161.6728416,5442.5,
116.3696,4.7004,0.1604,2.5787,82.59346396,160.6417576,5443,
112.5755,4.6916,0.1642,2.577,82.14177031,159.7969198,5443.5,
109.1821,4.6793,0.1727,2.5898,80.9896424,157.4028031,5444,
114.2016,4.6433,0.1666,2.5918,81.72074927,159.2297813,5444.5,
124.3347,4.5509,0.1709,2.5816,83.69965433,161.8695731,5445,
128.7414,4.507,0.1759,2.5814,84.26858711,162.2308322,5445.5,
124.9945,4.6795,0.167,2.5866,83.03934051,160.290538,5446,
110.4783,4.8753,0.1472,2.5919,80.89370086,158.4960316,5446.5,
101.4998,4.9418,0.1426,2.5948,79.73584917,157.0833624,5447,
108.4045,4.8764,0.1513,2.5853,80.88082795,158.1567701,5447.5,
110.9496,4.7062,0.1437,2.578,82.27160397,161.6339497,5448,
109.0408,4.5824,0.1674,2.5775,82.07911143,160.3080886,5448.5,
107.2969,4.4993,0.1944,2.5679,81.87330245,157.5078413,5449,
107.7447,4.4362,0.1962,2.5566,82.69429013,158.9843237,5449.5,
115.5212,4.481,0.1753,2.5529,84.40830839,163.3262854,5450,
118.7262,4.5737,0.1868,2.5567,83.65521228,159.8102702,5450.5,
113.8009,4.6137,0.1655,2.5776,82.54368937,160.7674028,5451,
112.552,4.5857,0.1717,2.5933,81.61275798,159.024765,5451.5,
113.2119,4.5811,0.179,2.5855,81.79906205,158.4059122,5452,
107.8625,4.6699,0.1685,2.5782,81.52279988,158.7931861,5452.5,
102.0654,4.688,0.1714,2.5722,81.05400512,157.9001601,5453,
98.9312,4.5997,0.1786,2.5708,81.04133116,157.896338,5453.5,
104.045,4.6234,0.1683,2.5825,81.18277008,158.8344583,5454,
111.8686,4.6961,0.163,2.5922,81.34055586,158.7739389,5454.5,
111.7037,4.6509,0.1783,2.5979,80.87368567,156.6518516,5455,
108.004,4.5643,0.1542,2.595,81.40771809,160.4930961,5455.5,
110.7139,4.5583,0.1702,2.595,81.53676815,159.3671057,5456,
108.6166,4.6271,0.1917,2.6024,80.33500627,154.5090248,5456.5,
104.5869,4.7008,0.1714,2.5928,80.47471507,156.8763168,5457,
106.2365,4.7573,0.1735,2.5851,80.51469958,156.0924644,5457.5,
106.0008,4.835,0.1677,2.5822,80.42907584,156.0513669,5458,
108.3102,4.9538,0.1588,2.5678,81.16590735,157.1153642,5458.5,
110.8082,5.0514,0.1544,2.556,81.88617163,157.7694769,5459,
107.4384,5.0328,0.1529,2.5476,82.13679511,158.6516833,5459.5,
101.9476,4.9192,0.1498,2.5505,81.89248164,159.7155717,5460,
103.5265,4.7396,0.1782,2.5658,80.97724746,156.4150647,5460.5,
109.4885,4.6077,0.1718,2.5736,82.08784467,159.6447706,5461,
114.885,4.539,0.1701,2.5804,82.70233389,161.0188675,5461.5,
116.7702,4.5789,0.1597,2.5777,83.19554485,162.393662,5462,
110.9967,4.7038,0.1475,2.5661,82.93184061,162.3847678,5462.5,
106.6136,4.7772,0.1762,2.5614,81.40329786,156.793159,5463,
109.0879,4.8407,0.1498,2.5585,82.62811379,161.0466393,5463.5,
111.6329,4.9043,0.1432,2.5618,82.72417024,161.2911368,5464,
109.8656,4.9802,0.1462,2.5685,81.72153862,159.1135184,5464.5,
109.2765,5.0375,0.1425,2.5746,81.19998591,158.3570139,5465,
105.7652,5.0474,0.1458,2.5843,80.12763246,156.528829,5465.5,
105.7181,5.0548,0.1511,2.5941,79.48452616,154.9500457,5466,
113.8717,5.0863,0.131,2.6014,80.43694207,157.8293901,5466.5,
114.7201,5.1182,0.1479,2.6051,79.645354,154.6128423,5467,
108.0511,5.1675,0.1398,2.5982,79.41373982,155.1748575,5467.5,
102.2068,5.259,0.1383,2.5915,78.8281719,154.0638486,5468,
103.9271,5.3198,0.146,2.5946,78.25082416,151.6684641,5468.5,
111.7273,5.2545,0.1333,2.5835,80.46032499,156.6069246,5469,
109.7948,5.1557,0.1494,2.5663,80.91022521,156.1673767,5469.5,
105.341,4.9886,0.151,2.5615,81.35114089,158.1820809,5470,
107.6976,4.7973,0.1651,2.5647,81.73091238,158.4778692,5470.5,
109.4885,4.7467,0.1653,2.5832,81.21533221,158.0435395,5471,
109.5357,4.8276,0.1538,2.5948,80.69251163,157.9365455,5471.5,
111.091,5.0257,0.1464,2.5902,80.4713139,156.8978402,5472,
114.2252,5.1921,0.143,2.5997,79.71069212,154.7324109,5472.5,
114.1545,5.2781,0.1449,2.6046,78.96176336,152.6577713,5473,
106.1186,5.287,0.148,2.5905,78.67329999,152.1706919,5473.5,
106.9199,5.1589,0.1496,2.5832,79.64379161,154.4317385,5474,
110.2191,4.9733,0.1527,2.5852,80.62335112,156.8357215,5474.5,
108.1924,4.7797,0.1552,2.5901,80.91717948,158.4973695,5475,
109.4885,4.6349,0.1662,2.5893,81.41150741,159.0844814,5475.5,
111.0674,4.633,0.165,2.5823,81.92396178,159.8925033,5476,
109.3236,4.7048,0.1669,2.5796,81.50281631,158.6096752,5476.5,
107.7683,4.8236,0.155,2.5896,80.73028454,157.9640616,5477,
108.3339,4.988,0.1498,2.6037,79.67829258,155.7908635,5477.5,
107.6739,5.0766,0.1403,2.6018,79.58185768,156.0314377,5478,
108.4516,5.0666,0.137,2.5889,80.38010049,157.5261222,5478.5,
115.5684,4.8763,0.1333,2.5732,82.86355763,162.2462095,5479,
122.8265,4.536,0.147,2.5611,85.24013018,166.3224605,5479.5,
124.7353,4.3453,0.1583,2.5634,85.82179834,167.37289,5480,
121.5305,4.2712,0.1686,2.5733,84.97091675,165.9323912,5480.5,
117.6892,4.2772,0.1802,2.5733,84.24544708,163.9999457,5481,
114.9557,4.3971,0.165,2.5628,84.33422792,164.7379927,5481.5,
109.2292,4.5597,0.1679,2.5625,82.96515427,161.6869521,5482,
107.6739,4.609,0.1718,2.5705,82.03728748,159.6395313,5482.5,
107.3205,4.5936,0.1774,2.5736,81.7440114,158.7012661,5483,
106.2365,4.5926,0.1773,2.5751,81.58210187,158.5425299,5483.5,
105.7652,4.6384,0.1804,2.5755,81.19828912,157.2335714,5484,
102.6546,4.6987,0.1681,2.575,81.03956516,158.1450527,5484.5,
95.6792,4.7995,0.1609,2.5849,79.87734717,156.7908702,5485,
94.1946,4.9059,0.1718,2.6,78.8239025,153.2907136,5485.5,
105.3881,4.8357,0.1581,2.5967,80.12806532,156.7959023,5486,
114.3665,4.7589,0.1622,2.5847,81.71303108,158.8058196,5486.5,
109.7242,4.7371,0.1774,2.5829,80.85883728,156.0601857,5487,
105.8123,4.7617,0.1662,2.5916,80.45572326,156.9065844,5487.5,
104.5398,4.7768,0.1646,2.6014,80.04562689,156.4608791,5488,
106.1658,4.7836,0.1588,2.6135,79.92659481,156.811862,5488.5,
106.2836,4.8693,0.1651,2.6186,79.33668401,154.5839196,5489,
99.6617,4.9557,0.1638,2.6147,78.75881396,153.5329161,5489.5,
99.7796,4.9579,0.1718,2.6136,78.57702034,152.191283,5490,
104.8461,4.9439,0.1651,2.5893,79.62268833,154.3511392,5490.5,
107.6033,4.9304,0.1568,2.5591,81.77650178,158.4750957,5491,
107.344,4.9093,0.1587,2.5511,82.22444972,159.0764584,5491.5,
102.7488,4.9381,0.163,2.5564,81.04167358,156.8060703,5492,
106.425,4.9817,0.1581,2.5697,80.74821023,156.4590856,5492.5,
116.3225,5.0375,0.1436,2.5763,81.92968386,159.0131086,5493,
119.8573,5.1872,0.1338,2.574,82.26838616,159.3321996,5493.5,
115.6863,5.4358,0.1382,2.5763,80.23906477,153.9345882,5494,
109.9598,5.6979,0.1383,2.582,77.93956115,148.5792179,5494.5,
112.8583,5.8136,0.1364,2.5967,77.01487602,146.3877552,5495,
117.595,5.6507,0.1473,2.6076,77.25631263,146.5331407,5495.5,
109.0643,5.4823,0.1491,2.5885,78.00640534,149.150353,5496,
99.5675,5.3712,0.1592,2.575,77.83083885,149.0210054,5496.5,
103.4323,5.2564,0.1622,2.575,78.61717518,150.5544049,5497,
105.3881,5.1954,0.1596,2.5629,79.86232368,153.137998,5497.5,
104.0685,5.154,0.1555,2.5596,80.32083578,154.8088675,5498,
112.0807,5.1407,0.1529,2.5636,81.22863212,156.1684122,5498.5,
119.4096,5.1585,0.1584,2.5664,81.54894536,155.3230668,5499,
119.6688,5.1757,0.1589,2.5836,80.47262163,153.5341068,5499.5,
115.05,5.1715,0.1711,2.5971,78.83123409,149.9137599,5500,
111.9157,5.1952,0.1572,2.5918,79.1828718,152.1451876,5500.5,
117.7836,5.2341,0.1602,2.5804,80.08538735,152.3937231,5501,
118.2077,5.2327,0.1539,2.5745,80.79610329,154.2494144,5501.5,
113.471,5.1663,0.1527,2.58,80.32573036,154.5861926,5502,
113.1882,5.113,0.1713,2.5787,79.75997277,151.7724749,5502.5,
117.2416,5.1065,0.18,2.5638,80.82509483,152.2426731,5503,
119.4096,5.1305,0.1715,2.5523,81.90579237,154.4286841,5503.5,
116.1575,5.1301,0.1729,2.5467,81.77821289,154.2280951,5504,
112.5992,5.1034,0.1593,2.5502,81.91507805,156.5869353,5504.5,
113.636,5.031,0.151,2.5628,82.09193229,158.538072,5505,
111.5623,4.9202,0.1617,2.5658,81.68603908,157.6155392,5505.5,
110.0069,4.8277,0.1731,2.5563,81.95916712,157.3802789,5506,
114.7672,4.7788,0.1651,2.5591,82.98774995,160.1107993,5506.5,
117.2416,4.7985,0.1558,2.5782,82.47571376,160.2052016,5507,
113.8953,4.8924,0.1564,2.5787,81.60174957,158.2848352,5507.5,
109.7006,4.9732,0.1802,2.5637,80.47493822,153.0348926,5508,
110.8318,5.0396,0.1697,2.5641,80.7036101,154.0834849,5508.5,
111.4916,5.1057,0.162,2.5722,80.36798221,154.0179111,5509,
112.6699,5.1421,0.1506,2.5772,80.62179738,155.5579049,5509.5,
116.4167,5.1826,0.1446,2.5809,80.95713561,156.2961518,5510,
117.595,5.2938,0.1399,2.583,80.67913171,155.494693,5510.5,
111.4445,5.3662,0.1445,2.5752,79.80231479,153.2798685,5511,
105.8358,5.2961,0.158,2.5692,79.14497284,151.3984264,5511.5,
111.1852,5.2058,0.1612,2.572,79.88100888,152.547266,5512,
115.5919,5.1354,0.1673,2.5754,80.26767826,152.6984177,5512.5,
113.8953,5.0421,0.1551,2.5802,80.8622921,156.1160845,5513,
112.9998,4.9445,0.1602,2.5776,81.14177768,156.7425652,5513.5,
115.4977,4.8933,0.1591,2.5737,81.95320518,158.3728474,5514,
117.0294,4.8818,0.158,2.5791,81.93113424,158.5024382,5514.5,
115.5919,4.8819,0.1677,2.5837,81.07111371,156.0552085,5515,
114.9792,4.8786,0.1666,2.5763,81.46671349,156.8347594,5515.5,
115.8747,4.7943,0.186,2.5721,81.38493436,154.8453973,5516,
114.9792,4.6854,0.1876,2.577,81.51704566,155.8238177,5516.5,
118.137,4.674,0.1922,2.5824,81.50044904,155.1694004,5517,
122.3316,4.7066,0.1853,2.5862,81.84140599,156.0370455,5517.5,
119.928,4.7058,0.173,2.5892,81.92131191,157.9214388,5518,
120.5407,4.6911,0.1702,2.6012,81.58461308,157.9108378,5518.5,
122.9915,4.6821,0.1717,2.6062,81.58839023,157.6778855,5519,
118.0192,4.6702,0.1714,2.593,81.77050145,158.3269953,5519.5,
111.6565,4.6753,0.1901,2.577,81.14484952,155.2247683,5520,
112.9055,4.6908,0.1857,2.5655,81.91900672,156.7039419,5520.5,
115.8747,4.6752,0.1867,2.5605,82.58037502,157.509816,5521,
114.5786,4.6399,0.1917,2.5668,82.06482672,156.4969139,5521.5,
116.676,4.5965,0.1897,2.5817,81.84661063,156.7328228,5522,
117.0766,4.5375,0.1794,2.5991,81.79683598,158.5510161,5522.5,
113.3768,4.5168,0.1798,2.6107,81.24740601,158.1051921,5523,
119.1974,4.5445,0.1682,2.607,81.94442386,159.9289283,5523.5,
124.9474,4.5708,0.1671,2.6041,82.58653948,160.5257271,5524,
119.928,4.6525,0.1565,2.6053,81.91021147,160.2471529,5524.5,
116.9823,4.798,0.1511,2.5954,81.64410911,159.5010211,5525,
116.6524,4.8508,0.1442,2.5839,82.2337841,160.6561808,5525.5,
115.2149,4.7804,0.1543,2.5793,82.28778359,160.3033304,5526,
109.5828,4.7069,0.1626,2.5791,81.6790639,159.310917,5526.5,
110.4547,4.6501,0.1454,2.582,82.11209573,161.5585362,5527,
114.4844,4.5511,0.1483,2.5846,82.73200916,162.6646027,5527.5,
109.9598,4.4231,0.1458,2.5836,82.42723818,162.76566,5528,
110.5254,4.3347,0.1617,2.5879,82.6038359,162.7897406,5528.5,
115.0028,4.244,0.158,2.592,83.1234604,163.9602004,5529,
117.8071,4.1307,0.177,2.5845,84.23131966,165.1274292,5529.5,
115.5919,4.0345,0.1902,2.5744,84.70459517,165.4498438,5530,
113.3532,3.9546,0.1771,2.5685,84.94390688,166.9780355,5530.5,
116.9588,3.8975,0.1843,2.5662,85.76555182,168.0624809,5531,
118.5376,3.8834,0.1996,2.5655,85.99597346,167.3934803,5531.5,
116.3461,3.9274,0.1941,2.5662,85.57201256,167.0270263,5532,
115.3328,4.0176,0.1847,2.5683,85.08400829,166.5067926,5532.5,
115.3091,4.096,0.1821,2.5752,84.47990547,165.3868246,5533,
113.1882,4.1669,0.1753,2.5848,83.55389989,164.1651012,5533.5,
114.2958,4.2345,0.1662,2.588,83.32202813,163.9821285,5534,
116.0633,4.2858,0.1665,2.5857,83.52106319,163.9989516,5534.5,
113.1647,4.353,0.1625,2.5862,82.95513751,163.1409435,5535,
110.5725,4.4079,0.1594,2.5784,82.88550454,163.0009734,5535.5,
107.6268,4.4127,0.1556,2.57,82.93500573,163.2615509,5536,
103.2201,4.3705,0.1539,2.5789,81.99703544,162.1231531,5536.5,
105.1525,4.3803,0.1501,2.5879,81.75061276,161.8191919,5537,
107.1791,4.4131,0.1589,2.585,82.14315845,161.9787584,5537.5,
104.4691,4.4313,0.1475,2.5795,81.92825322,161.9994758,5538,
109.6299,4.434,0.1413,2.5842,82.27887456,162.6068239,5538.5,
117.6421,4.5052,0.1529,2.5843,83.26772587,163.3535892,5539,
114.5315,4.5975,0.1487,2.5705,83.43523181,163.4744303,5539.5,
107.2498,4.5626,0.1571,2.56,83.05822812,162.7324196,5540,
108.9466,4.4734,0.15,2.5608,83.51094335,164.0881585,5540.5,
111.5387,4.4337,0.1348,2.5651,83.58756058,164.610116,5541,
108.4045,4.4557,0.1456,2.573,82.739888,163.147331,5541.5,
111.7744,4.5031,0.1529,2.5817,82.63698879,162.5419735,5542,
116.1575,4.566,0.1411,2.5823,83.07353655,163.3830794,5542.5,
110.4547,4.6189,0.1376,2.593,81.58504629,161.1949206,5543,
105.9066,4.6963,0.1415,2.6146,80.13879896,158.7709785,5543.5,
106.5193,4.7637,0.1344,2.6192,79.81458119,158.3221927,5544,
109.2765,4.7152,0.14,2.6098,80.53156779,159.2774376,5544.5,
108.3574,4.6542,0.1347,2.6136,80.36124698,159.4082736,5545,
110.0776,4.6035,0.1408,2.6233,80.42162047,159.4804382,5545.5,
115.05,4.5026,0.1454,2.6136,81.48773292,161.1477553,5546,
111.68,4.4161,0.1638,2.5957,82.18013068,161.6779472,5546.5,
106.1186,4.371,0.1663,2.5838,82.21771529,161.9119831,5547,
107.3676,4.3236,0.1781,2.5779,82.69306599,161.9921303,5547.5,
107.4855,4.2643,0.1723,2.5756,83.03033902,163.2182633,5548,
102.5368,4.198,0.1767,2.5749,82.73076942,162.9483569,5548.5,
105.1996,4.1336,0.1749,2.5772,83.07143516,163.7650547,5549,
109.9363,4.039,0.1747,2.5795,83.7337877,165.0381301,5549.5,
109.1821,3.9204,0.1852,2.5872,83.80002884,165.2024573,5550,
112.0101,3.8746,0.1953,2.5873,84.33793071,165.6012293,5550.5,
117.5243,3.8771,0.2176,2.5732,85.18718602,164.3464402,5551,
115.7805,3.8921,0.2138,2.5726,85.04353924,164.5617052,5551.5,
107.9803,3.9005,0.2248,2.5811,83.9525959,161.980728,5552,
108.5223,3.9304,0.2067,2.5813,84.02225374,163.9286656,5552.5,
111.7744,3.9834,0.1955,2.5764,84.3343707,164.9201515,5553,
105.5531,4.0216,0.2016,2.5604,84.13827583,164.0093603,5553.5,
106.425,4.0143,0.1814,2.5473,85.04148817,166.7938262,5554,
116.0868,3.9754,0.184,2.5558,86.01806001,168.1009301,5554.5,
123.4392,3.9633,0.1998,2.5627,86.44278512,167.2543389,5555,
122.2609,3.9815,0.1948,2.5605,86.44666797,167.6833938,5555.5,
120.3286,4.023,0.1921,2.5669,85.71542146,166.6625367,5556,
121.8604,4.0812,0.1945,2.5785,84.98164177,164.8775107,5556.5,
122.1431,4.1248,0.1729,2.5841,84.8478683,166.2111974,5557,
120.3286,4.1434,0.1602,2.5827,84.57830218,166.2970281,5557.5,
117.3122,4.1632,0.1617,2.5815,84.19111976,165.6454614,5558,
117.0059,4.1687,0.1669,2.5927,83.59538495,164.5780819,5558.5,
119.5509,4.1786,0.1734,2.6,83.56258475,164.1113604,5559,
123.4628,4.178,0.1779,2.5945,84.25912216,164.6962818,5559.5,
123.557,4.1616,0.1787,2.5959,84.25087818,164.7186249,5560,
114.4137,4.1433,0.1926,2.5888,83.487197,162.7726451,5560.5,
107.5797,4.1282,0.1922,2.58,83.25532381,162.8408435,5561,
109.2529,4.1499,0.1884,2.592,82.95438786,162.5666871,5561.5,
109.4885,4.0654,0.2057,2.5932,83.1829862,161.7424937,5562,
106.967,3.9053,0.1945,2.5693,84.3858303,165.6488707,5562.5,
108.4045,3.8257,0.1808,2.5464,85.78102184,168.5317824,5563,
114.6729,3.8263,0.2026,2.5468,86.69800598,168.6372297,5563.5,
117.3593,3.843,0.1955,2.5549,86.6121809,168.8933445,5564,
115.8983,3.8543,0.1775,2.5485,86.66358307,169.7838367,5564.5,
115.4977,3.8497,0.1682,2.5498,86.37907988,169.5433049,5565,
109.7242,3.8378,0.1861,2.5619,85.16444552,167.4358043,5565.5,
110.6903,3.8485,0.1857,2.57,84.85765307,166.9596691,5566,
123.9812,3.9016,0.183,2.585,85.68500714,167.8900523,5566.5,
128.2937,3.9607,0.1981,2.5983,85.21950055,165.5227699,5567,
121.2241,4.0432,0.1654,2.5951,84.2769006,166.0198349,5567.5,
116.6289,4.1431,0.1449,2.5855,83.63826293,165.1319021,5568,
116.1811,4.1465,0.1642,2.5793,84.2112759,165.6594564,5568.5,
115.4977,4.0252,0.1769,2.5809,84.41442731,165.9268266,5569,
115.8276,3.9179,0.1682,2.5799,84.60549955,166.797711,5569.5,
116.6995,3.9236,0.1783,2.5808,84.83319945,166.8597032,5570,
116.9352,3.9548,0.1966,2.5948,84.25355865,164.754904,5570.5,
114.2016,3.9705,0.1888,2.6001,83.76299204,164.6441985,5571,
109.4414,3.9963,0.1677,2.5896,83.18904836,164.5616241,5571.5,
119.8808,4.0532,0.1817,2.5806,84.92240143,166.1828587,5572,
130.2496,4.0807,0.1806,2.5783,86.35793802,167.9143505,5572.5,
120.5172,4.0764,0.1667,2.5845,84.69925322,166.4912216,5573,
117.5243,4.0798,0.1698,2.6036,83.41728661,164.5451464,5573.5,
123.1329,4.0873,0.1818,2.6042,84.06376219,164.6743372,5574,
120.9413,4.1978,0.1886,2.5831,84.25805093,163.612393,5574.5,
120.2344,4.4429,0.1705,2.5845,83.51288645,162.6389701,5575,
125.2066,4.6684,0.1596,2.604,82.42839611,160.3703494,5575.5,
128.1523,4.8032,0.1872,2.6073,80.95213788,153.4964568,5576,
127.1154,4.7413,0.1794,2.6006,81.68396844,156.0342174,5576.5,
124.0284,4.5572,0.1711,2.6062,82.32246086,159.8307029,5577,
119.3624,4.4021,0.1765,2.6078,82.37369755,160.7312763,5577.5,
122.2374,4.2099,0.1789,2.5913,84.14207628,164.2771946,5578,
131.5929,3.9993,0.1694,2.5763,86.94001325,169.8281798,5578.5,
135.1984,3.821,0.2013,2.5816,87.51653283,169.2850941,5579,
139.0159,3.6504,0.2174,2.5944,87.77289142,169.0807169,5579.5,
142.6215,3.5017,0.2197,2.6058,88.32596232,170.7263188,5580,
135.4104,3.4343,0.1972,2.6215,86.83900732,170.8021955,5580.5,
122.9208,3.43,0.2193,2.628,86.25742203,169.1282415,5581,
117.5008,3.4713,0.2015,2.6219,85.26148804,168.4463884,5581.5,
116.8409,3.7174,0.1738,2.6136,83.77025335,166.0003287,5582,
115.427,4.038,0.1818,2.6006,83.57960452,164.4304587,5582.5,
116.4874,4.2059,0.1868,2.5945,83.28068431,162.5289415,5583,
121.4361,4.2168,0.1833,2.5977,83.65061282,163.143161,5583.5,
122.8265,4.198,0.1883,2.5898,84.14723385,163.4093764,5584,
125.513,4.2148,0.2012,2.5835,84.28725623,161.7251621,5584.5,
132.3705,4.2508,0.1991,2.5809,85.1396185,162.5499409,5585,
131.3336,4.2315,0.1865,2.5807,85.57537307,165.0237987,5585.5,
124.6646,4.1587,0.1773,2.5967,84.3691881,164.9865456,5586,
121.7426,4.1404,0.1658,2.6058,83.61486851,164.7094113,5586.5,
119.5981,3.8685,0.1725,2.6039,84.12706041,166.161624,5587,
115.5919,3.5497,0.1813,2.6003,84.59754889,167.4820611,5587.5,
113.3768,3.4744,0.1771,2.5893,84.66967098,167.6614909,5588,
110.9024,3.4942,0.1816,2.5804,84.8903123,167.9555554,5588.5,
109.7713,3.4975,0.1975,2.585,85.19800758,168.3142667,5589,
113.2355,3.4839,0.2011,2.5913,85.50889587,168.7242614,5589.5,
